user_id,name,age,gender,city,state,plan_id,signup_date,preferred_language,is_active
U01516,Udarsh Bala,26,Female,Nagpur,Maharashtra,P2,2024-10-10,Tamil,True
U01517,Adweta Mital,33,Female,Guwahati,Assam,P3,2025-09-13,Hindi,True
U01518,Jeet Mani,51,Female,Patna,Bihar,P4,2026-05-12,Bengali,True
U01519,Yash Balakrishnan,58,Male,Coimbatore,Tamil Nadu,P4,2024-03-16,Telugu,True
U01520,Waida Bhavsar,63,Other,Guwahati,Assam,P2,2023-01-06,Kannada,False
U01521,Vasana Sarin,31,Other,Ahmedabad,Gujarat,P2,2024-12-06,Hindi,True
U01522,Jagdish Prakash,24,Other,Coimbatore,Tamil Nadu,P1,2026-01-04,English,True
U01523,Aashi Gaba,63,Other,Nagpur,Maharashtra,P2,2024-08-02,English,True
U01524,Ekaja Shenoy,61,Other,Mumbai,Maharashtra,P1,2024-11-11,Hindi,True
U01525,Ishanvi Gade,26,Other,Ahmedabad,Gujarat,P2,2026-01-19,Kannada,True
U01526,Oni Parekh,30,Other,Bhubaneswar,Odisha,P3,2022-10-01,Tamil,True
U01527,Faraj Varkey,38,Female,Lucknow,Uttar Pradesh,P2,2022-09-25,Marathi,False
U01528,Girindra Ganesh,33,Male,Chandigarh,Punjab,P3,2023-04-25,Tamil,True
U01529,Charvi Madan,22,Male,Bengaluru,Karnataka,P2,2024-09-17,Hindi,True
U01530,Gopal Warrior,45,Female,Nagpur,Maharashtra,P1,2025-04-12,Marathi,True
U01531,Agastya Devan,35,Male,Ahmedabad,Gujarat,P1,2024-11-09,Gujarati,True
U01532,Vedhika Sabharwal,31,Male,Jaipur,Rajasthan,P2,2024-08-11,Hindi,False
U01533,Harsh Kamdar,37,Male,Indore,Madhya Pradesh,P1,2023-11-25,English,True
U01534,Raghav Vora,51,Male,Ahmedabad,Gujarat,P1,2023-02-26,Telugu,False
U01535,Omisha Sharma,30,Other,Chandigarh,Punjab,P3,2025-12-03,English,True
U01536,Karan Badal,20,Male,Indore,Madhya Pradesh,P2,2026-03-15,Bengali,False
U01537,Janani Dewan,22,Male,Surat,Gujarat,P3,2024-06-15,Punjabi,True
U01538,Orinder Modi,39,Male,Bhubaneswar,Odisha,P3,2025-10-21,Malayalam,True
U01539,Tristan Dave,32,Male,Hyderabad,Telangana,P1,2022-08-27,Kannada,False
U01540,Utkarsh Mohanty,39,Other,Kolkata,West Bengal,P2,2025-12-18,English,True
U01541,Farhan Sandal,26,Female,Hyderabad,Telangana,P1,2023-01-15,English,True
U01542,Faras Bahl,29,Female,Pune,Maharashtra,P2,2025-04-20,Bengali,True
U01543,Brijesh Hegde,40,Other,Nagpur,Maharashtra,P1,2025-08-20,Hindi,True
U01544,Upasna Dani,55,Other,Patna,Bihar,P2,2022-12-20,Hindi,True
U01545,Dominic Mitra,59,Male,Indore,Madhya Pradesh,P2,2026-03-04,Hindi,True
U01546,Jatin Jha,40,Other,Patna,Bihar,P3,2025-03-17,Bengali,True
U01547,Qasim Panchal,61,Male,Mumbai,Maharashtra,P2,2024-11-20,Bengali,True
U01548,Arunima Pall,46,Female,Bengaluru,Karnataka,P1,2022-08-27,English,True
U01549,Yashasvi Bir,24,Male,Patna,Bihar,P1,2023-12-12,Bengali,True
U01550,Teerth Handa,30,Other,Guwahati,Assam,P1,2022-12-07,Gujarati,True
U01551,Aayush Chaudhary,21,Female,Indore,Madhya Pradesh,P4,2026-05-24,English,True
U01552,Jeevika Goyal,31,Other,Coimbatore,Tamil Nadu,P3,2026-03-27,Bengali,False
U01553,Pratyush Pant,37,Other,Mumbai,Maharashtra,P3,2024-04-18,Tamil,True
U01554,Tanish Varkey,40,Male,Bhopal,Madhya Pradesh,P2,2026-06-18,Kannada,True
U01555,Dipta Dasgupta,35,Other,Bhubaneswar,Odisha,P2,2023-06-13,English,True
U01556,Warhi Patel,36,Female,Bhopal,Madhya Pradesh,P3,2024-05-26,Hindi,True
U01557,Fitan Narang,21,Other,Bhopal,Madhya Pradesh,P2,2025-05-10,Kannada,True
U01558,Bhanumati Shan,28,Male,Coimbatore,Tamil Nadu,P1,2024-07-06,Telugu,True
U01559,Sachi Kara,29,Male,Kochi,Kerala,P3,2024-12-09,Hindi,False
U01560,Priya Gulati,21,Male,Coimbatore,Tamil Nadu,P2,2024-10-02,Malayalam,True
U01561,Jhalak Gola,23,Male,Patna,Bihar,P4,2025-12-18,Bengali,False
U01562,Henry Randhawa,62,Female,Jaipur,Rajasthan,P2,2022-08-03,Hindi,True
U01563,Jagdish Dhar,22,Other,Hyderabad,Telangana,P2,2024-04-16,Bengali,True
U01564,Om Bhattacharyya,64,Other,Ahmedabad,Gujarat,P3,2024-02-12,Telugu,False
U01565,Hamsini Iyer,37,Male,Coimbatore,Tamil Nadu,P3,2023-12-29,English,True
U01566,Jason Kaul,43,Other,Guwahati,Assam,P2,2024-12-01,English,True
U01567,Arya Mahajan,32,Other,Hyderabad,Telangana,P1,2025-11-21,Hindi,True
U01568,Ishani Soni,45,Other,Surat,Gujarat,P1,2025-07-24,English,True
U01569,Vedhika Vaidya,44,Male,Bengaluru,Karnataka,P1,2025-03-16,Telugu,True
U01570,Hritik Das,53,Female,Chandigarh,Punjab,P2,2023-08-27,Tamil,True
U01571,Vihaan Desai,49,Other,Bhopal,Madhya Pradesh,P3,2023-07-17,Telugu,True
U01572,Ekansh Tara,32,Female,Surat,Gujarat,P2,2022-08-28,Bengali,True
U01573,Lavanya Narain,56,Male,Kolkata,West Bengal,P1,2025-04-01,Telugu,True
U01574,Faraj Venkatesh,53,Male,Indore,Madhya Pradesh,P3,2023-02-24,Bengali,True
U01575,Saksham Memon,31,Other,Delhi,Delhi,P2,2025-08-10,English,False
U01576,Yamini Lal,28,Male,Bhubaneswar,Odisha,P3,2025-03-09,Hindi,True
U01577,Azad Sani,45,Male,Delhi,Delhi,P2,2024-09-15,English,False
U01578,Leela Sengupta,38,Male,Lucknow,Uttar Pradesh,P1,2026-01-21,Bengali,True
U01579,Saanvi Sharaf,49,Female,Guwahati,Assam,P2,2023-10-18,Kannada,True
U01580,Chavvi Gala,58,Other,Nagpur,Maharashtra,P1,2022-09-06,English,False
U01581,Devika Ramachandran,59,Female,Patna,Bihar,P2,2024-07-03,Telugu,False
U01582,Vritti Zacharia,48,Other,Bhopal,Madhya Pradesh,P2,2024-06-27,Malayalam,True
U01583,Naksh Toor,17,Female,Chennai,Tamil Nadu,P2,2024-10-28,Bengali,True
U01584,Warda Purohit,51,Female,Chennai,Tamil Nadu,P3,2022-10-05,Hindi,True
U01585,Bhavani Nagi,57,Male,Bhubaneswar,Odisha,P2,2025-01-02,Kannada,True
U01586,Kabir Peri,54,Female,Delhi,Delhi,P4,2022-10-13,Bengali,True
U01587,Harita Rai,40,Other,Kolkata,West Bengal,P2,2023-12-07,Tamil,True
U01588,Ishanvi Sabharwal,37,Male,Lucknow,Uttar Pradesh,P2,2022-12-05,Tamil,True
U01589,Yug Keer,58,Male,Bhubaneswar,Odisha,P2,2023-12-11,Marathi,True
U01590,Dominic Mody,53,Male,Nagpur,Maharashtra,P2,2025-02-16,Hindi,False
U01591,Anmol Yohannan,29,Female,Kolkata,West Bengal,P4,2022-12-30,Bengali,True
U01592,Pahal Varma,63,Other,Guwahati,Assam,P2,2023-11-04,Tamil,True
U01593,Anmol Singh,18,Male,Delhi,Delhi,P2,2026-02-21,English,True
U01594,Krishna Ramakrishnan,43,Female,Mumbai,Maharashtra,P3,2024-11-21,English,True
U01595,Vrinda Chaudhry,36,Female,Hyderabad,Telangana,P2,2023-10-30,Hindi,True
U01596,Gayathri Taneja,39,Female,Bengaluru,Karnataka,P1,2025-04-20,Bengali,True
U01597,Ojas Mistry,27,Other,Kochi,Kerala,P1,2024-07-19,Hindi,True
U01598,Saksham Taneja,32,Female,Kochi,Kerala,P1,2023-12-28,English,False
U01599,Tanish Mani,47,Male,Hyderabad,Telangana,P1,2025-01-29,Bengali,True
U01600,Neelima Kara,30,Other,Nagpur,Maharashtra,P2,2023-08-07,English,True
U01601,Girish Nayar,59,Other,Delhi,Delhi,P1,2025-01-13,English,True
U01602,Prisha Kadakia,56,Male,Patna,Bihar,P2,2023-08-19,English,False
U01603,Chasmum Thaman,58,Other,Hyderabad,Telangana,P1,2023-12-05,Tamil,True
U01604,Dhriti Iyengar,16,Male,Guwahati,Assam,P2,2025-10-02,Malayalam,True
U01605,Yutika Setty,49,Male,Chennai,Tamil Nadu,P2,2024-03-12,Bengali,True
U01606,Anirudh Varty,56,Other,Patna,Bihar,P4,2025-03-23,Telugu,True
U01607,Tanay Sibal,48,Other,Surat,Gujarat,P4,2025-12-27,English,False
U01608,Darpan Vig,44,Female,Mumbai,Maharashtra,P1,2023-08-11,English,True
U01609,Manbir Khosla,27,Other,Bhopal,Madhya Pradesh,P4,2023-05-05,Hindi,False
U01610,Radhika Roy,27,Other,Lucknow,Uttar Pradesh,P1,2023-02-20,Telugu,True
U01611,Samar Sachar,32,Male,Bengaluru,Karnataka,P2,2023-10-24,Malayalam,True
U01612,Naveen Kunda,46,Male,Jaipur,Rajasthan,P3,2023-08-09,Tamil,False
U01613,Nidra Khare,46,Female,Kochi,Kerala,P3,2025-04-14,Tamil,False
U01614,Ayaan Korpal,49,Other,Surat,Gujarat,P1,2022-12-28,Gujarati,True
U01615,Ucchal Sunder,53,Female,Surat,Gujarat,P4,2025-09-22,Hindi,True
U01616,Pahal Bansal,60,Male,Mumbai,Maharashtra,P2,2024-10-10,Kannada,True
U01617,Laban Balakrishnan,43,Other,Patna,Bihar,P2,2023-05-07,Bengali,True
U01618,Patrick Basak,63,Other,Coimbatore,Tamil Nadu,P1,2023-07-28,Tamil,True
U01619,Anmol Bhakta,43,Female,Surat,Gujarat,P2,2026-05-24,Punjabi,True
U01620,Dipta Misra,58,Male,Bhubaneswar,Odisha,P2,2025-12-22,Malayalam,True
U01621,Januja Chana,30,Female,Mumbai,Maharashtra,P1,2026-01-02,Marathi,True
U01622,Warinder Choudhury,58,Female,Ahmedabad,Gujarat,P2,2024-02-15,Bengali,True
U01623,Zayan Taneja,61,Other,Pune,Maharashtra,P1,2024-10-27,Tamil,True
U01624,Jason Munshi,24,Female,Ahmedabad,Gujarat,P1,2026-01-28,Punjabi,True
U01625,Warinder Sampath,44,Other,Nagpur,Maharashtra,P4,2023-11-09,Tamil,True
U01626,Parth Kala,39,Female,Bhopal,Madhya Pradesh,P1,2023-05-30,Telugu,True
U01627,Nilima Kumar,53,Other,Coimbatore,Tamil Nadu,P1,2026-06-02,Telugu,True
U01628,Vritti Walla,34,Other,Guwahati,Assam,P1,2025-12-27,Hindi,True
U01629,Edhitha Sampath,19,Male,Jaipur,Rajasthan,P4,2024-01-14,Kannada,True
U01630,Arunima Dhillon,15,Other,Jaipur,Rajasthan,P1,2024-06-08,Hindi,False
U01631,Darika Bail,44,Other,Coimbatore,Tamil Nadu,P2,2023-12-28,Telugu,True
U01632,Chatura Khatri,63,Other,Patna,Bihar,P2,2025-02-12,Hindi,False
U01633,Dayamai Patil,17,Female,Patna,Bihar,P3,2023-07-20,English,True
U01634,Warjas Savant,59,Other,Surat,Gujarat,P2,2026-02-24,Bengali,False
U01635,Aadhya Mitra,28,Female,Ahmedabad,Gujarat,P1,2024-02-03,Telugu,True
U01636,Chameli Kade,44,Male,Bhopal,Madhya Pradesh,P1,2022-11-24,Kannada,True
U01637,Reva Nadig,64,Female,Ahmedabad,Gujarat,P4,2025-12-22,Marathi,False
U01638,Bahadurjit Mahal,18,Female,Pune,Maharashtra,P1,2026-01-20,Hindi,True
U01639,Urishilla Sachar,32,Male,Mumbai,Maharashtra,P2,2026-01-01,Tamil,True
U01640,Pahal Chaudhry,51,Male,Kochi,Kerala,P3,2026-03-30,Hindi,True
U01641,Yashawini Bhatti,39,Female,Kochi,Kerala,P3,2025-11-01,Telugu,True
U01642,Sudiksha Bala,62,Other,Bengaluru,Karnataka,P3,2023-12-12,English,True
U01643,Sachi Deshpande,15,Male,Surat,Gujarat,P2,2025-08-02,Punjabi,False
U01644,Dalaja Murthy,60,Other,Bhopal,Madhya Pradesh,P1,2022-07-20,Hindi,True
U01645,Nakul Krish,29,Other,Surat,Gujarat,P1,2024-11-03,Tamil,True
U01646,Nirja Nagarajan,23,Female,Delhi,Delhi,P2,2024-08-08,Malayalam,True
U01647,Abha Ghose,29,Male,Bhubaneswar,Odisha,P3,2024-05-05,Malayalam,True
U01648,Baghyawati Issac,63,Female,Bhubaneswar,Odisha,P1,2025-04-15,Telugu,True
U01649,Qabil Ramaswamy,38,Female,Bhubaneswar,Odisha,P2,2022-11-16,Tamil,True
U01650,Ansh Bajaj,18,Female,Mumbai,Maharashtra,P2,2026-01-16,Tamil,True
U01651,Gaurav Shere,26,Male,Mumbai,Maharashtra,P2,2026-03-25,Tamil,False
U01652,Chandran Rattan,51,Other,Guwahati,Assam,P1,2023-05-01,English,True
U01653,Manthan Chakraborty,51,Male,Bhubaneswar,Odisha,P2,2025-01-03,Hindi,True
U01654,Jacob Atwal,57,Female,Chennai,Tamil Nadu,P1,2026-05-15,Telugu,True
U01655,Sudiksha Talwar,20,Other,Chandigarh,Punjab,P1,2025-05-30,Bengali,True
U01656,Rayaan Lata,53,Female,Lucknow,Uttar Pradesh,P2,2023-01-05,English,True
U01657,Lavanya De,60,Male,Guwahati,Assam,P2,2023-09-09,Hindi,True
U01658,Tanveer Mandal,38,Female,Coimbatore,Tamil Nadu,P3,2024-04-06,English,False
U01659,Omya Gole,25,Female,Pune,Maharashtra,P3,2025-06-11,Hindi,True
U01660,Ayush Mannan,27,Female,Surat,Gujarat,P2,2024-03-03,Malayalam,True
U01661,Shravya Kothari,48,Female,Kochi,Kerala,P2,2026-06-11,English,True
U01662,Frederick Anne,39,Male,Delhi,Delhi,P2,2024-01-07,Tamil,True
U01663,Mitali Kala,21,Male,Surat,Gujarat,P2,2024-05-31,Telugu,True
U01664,Aahana Bora,18,Female,Kochi,Kerala,P3,2025-05-23,Hindi,True
U01665,Charles Natarajan,22,Male,Mumbai,Maharashtra,P2,2022-12-02,English,True
U01666,Irya Bath,34,Male,Chennai,Tamil Nadu,P1,2026-04-06,Tamil,False
U01667,Chasmum Rana,43,Male,Chandigarh,Punjab,P1,2022-07-23,Hindi,True
U01668,Benjamin Gola,59,Other,Ahmedabad,Gujarat,P3,2025-03-22,Hindi,False
U01669,Harinakshi Sidhu,60,Male,Ahmedabad,Gujarat,P1,2023-07-31,Hindi,True
U01670,Rachita Dhar,24,Other,Hyderabad,Telangana,P1,2023-01-24,Hindi,True
U01671,Chaitanya Datta,57,Male,Hyderabad,Telangana,P1,2023-07-31,English,True
U01672,Jalsa Sani,48,Other,Chandigarh,Punjab,P2,2024-07-14,Punjabi,False
U01673,Aishani Varughese,40,Male,Patna,Bihar,P3,2023-09-02,Hindi,False
U01674,Diya Swamy,55,Male,Chennai,Tamil Nadu,P3,2023-10-16,Telugu,True
U01675,Ria Bera,63,Other,Kochi,Kerala,P2,2025-08-04,Hindi,True
U01676,Victor Goswami,17,Other,Bhubaneswar,Odisha,P2,2023-04-18,English,True
U01677,Nihal Sibal,20,Female,Ahmedabad,Gujarat,P1,2022-09-06,Kannada,False
U01678,Banjeet Sathe,19,Male,Guwahati,Assam,P3,2024-04-13,Bengali,True
U01679,Tanvi Tailor,19,Other,Bhubaneswar,Odisha,P1,2023-12-18,English,False
U01680,Jatin Palla,61,Other,Indore,Madhya Pradesh,P2,2022-12-27,Telugu,True
U01681,Pranit Ganguly,37,Female,Chandigarh,Punjab,P2,2022-11-29,Bengali,True
U01682,Simon Agrawal,63,Other,Jaipur,Rajasthan,P2,2025-07-15,Marathi,True
U01683,Omaja Bose,23,Male,Delhi,Delhi,P1,2024-08-22,Telugu,True
U01684,Girindra Narasimhan,49,Female,Pune,Maharashtra,P1,2023-07-10,Tamil,False
U01685,Meera Prakash,34,Male,Chandigarh,Punjab,P1,2022-08-22,Hindi,True
U01686,Ekiya Dube,63,Male,Surat,Gujarat,P2,2024-11-24,Tamil,True
U01687,Varsha Setty,56,Female,Bhubaneswar,Odisha,P1,2022-08-27,Telugu,True
U01688,Abdul Narayan,49,Female,Nagpur,Maharashtra,P1,2025-01-19,Hindi,True
U01689,Ekta Dayal,64,Female,Jaipur,Rajasthan,P2,2026-06-01,Kannada,True
U01690,Barkha Naidu,32,Other,Indore,Madhya Pradesh,P2,2023-05-20,Hindi,True
U01691,Lakshmi Chanda,31,Male,Ahmedabad,Gujarat,P1,2025-09-24,English,True
U01692,Wriddhish Rastogi,38,Female,Kochi,Kerala,P1,2024-02-18,English,True
U01693,Nicholas Rama,17,Other,Jaipur,Rajasthan,P1,2022-11-23,Gujarati,False
U01694,Mitesh Dara,46,Male,Coimbatore,Tamil Nadu,P4,2025-08-27,Bengali,True
U01695,Dayita Deep,49,Female,Chandigarh,Punjab,P3,2023-09-25,Marathi,False
U01696,Jhalak Vala,52,Other,Mumbai,Maharashtra,P2,2023-12-22,Gujarati,False
U01697,Lipika Soni,27,Other,Bhopal,Madhya Pradesh,P1,2023-05-04,Bengali,True
U01698,Gautam Sami,61,Other,Indore,Madhya Pradesh,P2,2023-08-12,Bengali,True
U01699,Radha Sandhu,39,Male,Surat,Gujarat,P1,2025-10-12,English,True
U01700,Ubika Kapur,23,Female,Patna,Bihar,P1,2022-11-28,Malayalam,True
U01701,Warhi Vyas,18,Male,Chennai,Tamil Nadu,P2,2025-02-16,English,True
U01702,Bina Sidhu,28,Female,Nagpur,Maharashtra,P3,2025-01-20,English,True
U01703,Charita Dixit,51,Other,Bhopal,Madhya Pradesh,P3,2024-04-14,Telugu,True
U01704,Yuvraj Virk,48,Male,Mumbai,Maharashtra,P2,2026-06-22,Marathi,True
U01705,Faraj Bath,25,Other,Kochi,Kerala,P2,2024-03-31,Kannada,True
U01706,Nitara Chandra,55,Male,Bhopal,Madhya Pradesh,P4,2024-08-04,Marathi,True
U01707,Isha Kumar,17,Male,Bhopal,Madhya Pradesh,P1,2024-05-24,English,False
U01708,Ishaan Shere,42,Male,Lucknow,Uttar Pradesh,P1,2024-11-17,Bengali,True
U01709,Maya Bath,43,Male,Bhubaneswar,Odisha,P2,2023-04-04,Hindi,False
U01710,Dipta Sha,23,Male,Bhopal,Madhya Pradesh,P1,2022-11-14,English,True
U01711,Alka Om,17,Other,Surat,Gujarat,P1,2025-07-26,Hindi,True
U01712,Siddharth Goyal,39,Male,Patna,Bihar,P2,2026-05-28,Hindi,True
U01713,Hitesh Saraf,48,Male,Bengaluru,Karnataka,P2,2022-11-07,Hindi,True
U01714,Megha Dada,26,Other,Patna,Bihar,P3,2024-09-03,Telugu,True
U01715,Triveni Ravel,56,Other,Lucknow,Uttar Pradesh,P2,2022-08-04,Bengali,True
U01716,Chavvi Patel,23,Male,Pune,Maharashtra,P1,2026-01-05,English,False
U01717,Chasmum Chahal,29,Other,Bhubaneswar,Odisha,P3,2025-04-20,English,True
U01718,Rayaan Choudhury,54,Other,Nagpur,Maharashtra,P2,2023-01-14,Hindi,True
U01719,Avi Kadakia,39,Other,Surat,Gujarat,P1,2025-10-20,Bengali,True
U01720,Wyatt Sarin,19,Male,Kolkata,West Bengal,P2,2024-06-17,Kannada,True
U01721,Gabriel Mitra,25,Other,Surat,Gujarat,P2,2025-11-27,Hindi,True
U01722,Urvi Sami,48,Male,Bhopal,Madhya Pradesh,P2,2025-08-13,Hindi,False
U01723,Michael Saxena,38,Other,Jaipur,Rajasthan,P3,2022-08-16,English,False
U01724,Anmol Sengupta,29,Female,Pune,Maharashtra,P4,2026-05-24,Gujarati,True
U01725,Chaitaly Ramanathan,52,Male,Chandigarh,Punjab,P1,2024-11-17,Telugu,True
U01726,Harshil Sankaran,22,Female,Patna,Bihar,P2,2022-09-28,Hindi,True
U01727,Bina Bansal,19,Other,Mumbai,Maharashtra,P1,2026-06-16,Bengali,True
U01728,Yochana Sura,62,Male,Kochi,Kerala,P2,2024-06-27,English,True
U01729,Anirudh Sami,40,Male,Hyderabad,Telangana,P2,2023-06-19,English,True
U01730,Amrita Sahni,32,Male,Nagpur,Maharashtra,P2,2024-11-04,Telugu,True
U01731,Warda Palan,20,Female,Surat,Gujarat,P1,2026-02-04,Malayalam,True
U01732,Ansh Edwin,51,Male,Mumbai,Maharashtra,P2,2024-05-01,English,True
U01733,Upasna Padmanabhan,62,Other,Bhopal,Madhya Pradesh,P1,2023-09-09,Bengali,True
U01734,Harinakshi Sidhu,27,Male,Chennai,Tamil Nadu,P2,2024-04-16,Hindi,True
U01735,Madhavi Saha,42,Other,Coimbatore,Tamil Nadu,P1,2023-01-23,Hindi,True
U01736,Urmi Edwin,19,Other,Indore,Madhya Pradesh,P2,2025-11-14,Bengali,True
U01737,Gabriel Subramanian,27,Other,Lucknow,Uttar Pradesh,P2,2025-01-09,Hindi,True
U01738,Naksh Swamy,31,Female,Pune,Maharashtra,P4,2023-01-20,Kannada,True
U01739,Wakeeta Mitter,64,Male,Mumbai,Maharashtra,P2,2022-12-10,English,True
U01740,Andrew Parmer,54,Male,Bengaluru,Karnataka,P1,2023-06-23,Bengali,False
U01741,Nathan Ghosh,59,Male,Kolkata,West Bengal,P2,2026-01-23,English,True
U01742,Devansh Nazareth,46,Other,Kochi,Kerala,P1,2025-11-06,Hindi,True
U01743,Jai Kapur,43,Female,Coimbatore,Tamil Nadu,P2,2024-04-05,Hindi,True
U01744,Isha Batra,17,Male,Chandigarh,Punjab,P1,2024-06-25,English,True
U01745,Matthew Varma,54,Male,Bhopal,Madhya Pradesh,P1,2025-08-14,Hindi,True
U01746,Chandresh Sarma,48,Male,Bhubaneswar,Odisha,P2,2024-12-14,Kannada,True
U01747,Hitesh Chaudry,54,Male,Bhubaneswar,Odisha,P2,2025-09-25,Bengali,True
U01748,Yashica Cheema,41,Male,Guwahati,Assam,P1,2025-10-31,Tamil,False
U01749,Samesh Pathak,27,Other,Bhopal,Madhya Pradesh,P2,2023-03-17,Hindi,True
U01750,Riya Toor,59,Other,Kochi,Kerala,P4,2023-03-02,Telugu,True
U01751,Mitesh Patla,47,Female,Bhubaneswar,Odisha,P4,2024-07-13,English,True
U01752,Jason Jaggi,20,Other,Ahmedabad,Gujarat,P2,2023-11-16,Gujarati,True
U01753,Abeer Korpal,38,Male,Bhubaneswar,Odisha,P3,2024-04-17,English,True
U01754,Harita Mangat,33,Male,Ahmedabad,Gujarat,P2,2025-11-16,Hindi,True
U01755,Amaira Pradhan,30,Male,Pune,Maharashtra,P1,2024-07-22,Tamil,True
U01756,Jalsa Korpal,54,Female,Bhubaneswar,Odisha,P4,2025-05-25,Bengali,True
U01757,Vedant Devi,42,Male,Jaipur,Rajasthan,P1,2023-02-22,Telugu,False
U01758,Nimrat Shanker,47,Male,Lucknow,Uttar Pradesh,P3,2025-09-29,Malayalam,True
U01759,Ayushman Savant,62,Male,Ahmedabad,Gujarat,P1,2026-05-06,Kannada,True
U01760,Zansi Boase,55,Other,Ahmedabad,Gujarat,P3,2023-02-13,Bengali,True
U01761,Neelima Gala,27,Male,Bhopal,Madhya Pradesh,P2,2022-11-16,English,True
U01762,Balhaar Dora,57,Male,Nagpur,Maharashtra,P1,2024-04-10,Hindi,False
U01763,Zinal Merchant,59,Male,Pune,Maharashtra,P1,2026-02-23,Tamil,False
U01764,Dipta Padmanabhan,39,Male,Pune,Maharashtra,P1,2024-03-19,English,True
U01765,Manan Raval,56,Male,Kolkata,West Bengal,P2,2022-07-27,English,True
U01766,Riya Pai,50,Female,Lucknow,Uttar Pradesh,P1,2024-04-27,Punjabi,True
U01767,Rudra Mitra,41,Female,Nagpur,Maharashtra,P1,2026-02-01,English,True
U01768,Madhavi Date,52,Other,Surat,Gujarat,P2,2022-11-16,Bengali,True
U01769,Tanay Chander,21,Female,Nagpur,Maharashtra,P1,2024-08-14,English,True
U01770,Harini Dutta,19,Male,Lucknow,Uttar Pradesh,P2,2024-08-01,Telugu,True
U01771,Wyatt Modi,57,Female,Bhopal,Madhya Pradesh,P2,2022-08-19,English,True
U01772,Darpan Pradhan,59,Male,Nagpur,Maharashtra,P1,2025-06-11,Bengali,True
U01773,Jatin Batta,45,Other,Pune,Maharashtra,P1,2023-07-30,Bengali,True
U01774,Saumya Misra,37,Female,Bhopal,Madhya Pradesh,P4,2025-07-25,Punjabi,True
U01775,Sudiksha Nori,56,Other,Nagpur,Maharashtra,P1,2024-10-29,Hindi,False
U01776,Inaya Mistry,24,Other,Hyderabad,Telangana,P2,2026-06-21,Hindi,True
U01777,Krishna Venkatesh,46,Other,Jaipur,Rajasthan,P3,2023-09-04,English,True
U01778,Falak Varty,57,Other,Chandigarh,Punjab,P2,2025-06-27,English,True
U01779,Suhani Chaudhari,44,Male,Ahmedabad,Gujarat,P1,2024-11-12,Marathi,True
U01780,Nisha Bumb,53,Other,Mumbai,Maharashtra,P2,2023-02-15,Hindi,True
U01781,Kalpit Soni,45,Other,Chennai,Tamil Nadu,P1,2022-11-27,Tamil,True
U01782,Kala Vora,32,Male,Kolkata,West Bengal,P1,2023-05-25,Tamil,False
U01783,Aishani Tara,50,Male,Bhopal,Madhya Pradesh,P2,2024-02-24,Telugu,True
U01784,Vrishti Saha,16,Female,Patna,Bihar,P1,2025-01-30,English,True
U01785,Yashasvi Datta,28,Female,Coimbatore,Tamil Nadu,P2,2025-10-31,Tamil,True
U01786,Kai Varghese,27,Other,Bengaluru,Karnataka,P1,2024-06-23,Bengali,True
U01787,Simon Shah,43,Male,Chennai,Tamil Nadu,P1,2025-12-28,Marathi,True
U01788,Kala Dani,26,Male,Lucknow,Uttar Pradesh,P1,2024-06-06,Malayalam,True
U01789,Imaran Dara,53,Female,Bengaluru,Karnataka,P3,2024-12-10,Telugu,True
U01790,Banjeet Virk,16,Female,Patna,Bihar,P1,2024-01-06,Hindi,True
U01791,Dalaja Prasad,46,Male,Nagpur,Maharashtra,P1,2023-02-24,Telugu,True
U01792,Ayaan Dhar,27,Other,Kolkata,West Bengal,P1,2023-10-02,Hindi,True
U01793,Chanakya Mody,60,Female,Jaipur,Rajasthan,P4,2023-02-08,English,False
U01794,Qadim Suresh,41,Male,Hyderabad,Telangana,P3,2026-02-03,Hindi,True
U01795,Ekansh Basu,63,Female,Hyderabad,Telangana,P1,2022-07-19,Hindi,True
U01796,Sneha Nazareth,55,Male,Nagpur,Maharashtra,P2,2024-03-17,Hindi,True
U01797,Kevin Devi,31,Male,Mumbai,Maharashtra,P2,2025-08-30,Hindi,True
U01798,Shivani Sen,54,Other,Mumbai,Maharashtra,P2,2024-07-22,Gujarati,True
U01799,Gaurav Rout,45,Female,Nagpur,Maharashtra,P2,2023-02-18,Tamil,True
U01800,Harinakshi Zachariah,48,Male,Kochi,Kerala,P4,2024-02-01,Marathi,True
U01801,Arunima Chakrabarti,38,Female,Bhopal,Madhya Pradesh,P2,2022-09-20,Kannada,True
U01802,Dayamai Dasgupta,59,Other,Mumbai,Maharashtra,P2,2026-01-01,English,False
U01803,Reyansh Bera,49,Male,Chennai,Tamil Nadu,P1,2025-02-10,Malayalam,True
U01804,Vamakshi Thakkar,62,Other,Ahmedabad,Gujarat,P2,2026-05-14,Bengali,False
U01805,Pranit Bahl,20,Male,Indore,Madhya Pradesh,P2,2026-02-15,Hindi,True
U01806,Yatan Sawhney,33,Female,Kochi,Kerala,P1,2023-08-21,Kannada,False
U01807,Neelima Bath,44,Male,Kochi,Kerala,P2,2022-11-16,Tamil,True
U01808,Harini Sarkar,21,Female,Bhubaneswar,Odisha,P3,2024-07-03,English,False
U01809,Edhitha Raja,24,Other,Nagpur,Maharashtra,P4,2023-04-05,Kannada,True
U01810,Hardik Ganguly,55,Other,Lucknow,Uttar Pradesh,P2,2023-07-26,Hindi,True
